#====================================================================#
# Cross sections computed using DIANA opacity tool
# Parameters:
#  amin    =      0.140E+01 micron
#  amax    =      0.160E+01 micron
#  apow    =         3.5000
#  na      =             20
#  input file:inMgSiO3.dat
#Refractive index of amorphous (glassy) MgSiO3[s]; Dorschner et al. (1995), A&A Vol. 300; Database of Optical Constants for Cosmic Dust, Laboratory Astrophysics Group of the AIU Jena
#  density =         3.2000
#====================================================================#
# lambda[micron]   Qabs           Qsca           asymmetry parameter
#====================================================================#
  0.20000000000000004        2.6670983777495604E-006   2.9789967672042335                            NaN
  0.20108545399969871        2.4764042849607611E-006   2.9797363439595066                            NaN
  0.20217679905132466        2.5269546096632121E-006   2.9831808028700877                            NaN
  0.20327406712720733        2.4003971782469008E-006   2.9831449980520062                            NaN
  0.20437729037319852        2.4343037305869920E-006   2.9854500273913995                            NaN
  0.20548650110961433        2.5910072045703756E-006   2.9866722690535967                            NaN
  0.20660173183218192        2.4036138491293206E-006   2.9802937557007079                            NaN
  0.20772301521299147        2.3062894309564394E-006   2.9828356080732989                            NaN
  0.20885038410145351        2.5482652586994466E-006   2.9843047234349376                            NaN
  0.20998387152526110        2.3782864448068409E-006   2.9842284926941938                            NaN
  0.21112351069135765        2.2849630442225798E-006   2.9853855758979599                            NaN
  0.21226933498690945        2.4003994035495812E-006   2.9866304133682466                            NaN
  0.21342137798028399        1.9706187988212853E-006   2.9861967189980518                            NaN
  0.21457967342203352        2.9108454687454376E-006   2.9871768050359009                            NaN
  0.21574425524588337        2.4231949721625735E-006   2.9866034507729085                            NaN
  0.21691515756972665        2.4636912719662558E-006   2.9835985280690562                            NaN
  0.21809241469662330        2.4771261797962289E-006   2.9798544907442270                            NaN
  0.21927606111580522        2.3057661078349462E-006   2.9776485389541287                            NaN
  0.22046613150368682        2.4468885538772052E-006   2.9789007073805673                            NaN
  0.22166266072488064        2.4570594498320607E-006   2.9823732320513350                            NaN
  0.22286568383321900        2.3875843887941899E-006   2.9831999100208582                            NaN
  0.22407523607278074        2.3785926847653499E-006   2.9867581905529281                            NaN
  0.22529135287892382        2.3612536437265995E-006   2.9892004742484404                            NaN
  0.22651406987932360        2.3093835267220461E-006   2.9923456457711399                            NaN
  0.22774342289501628        2.7386121164103132E-006   2.9965653772659828                            NaN
  0.22897944794144853        2.5530791043182563E-006   3.0007341979336895                            NaN
  0.23022218122953275        2.4906638696875856E-006   3.0044689721551716                            NaN
  0.23147165916670745        2.2457648736441195E-006   3.0036086875062549                            NaN
  0.23272791835800441        3.6839812784804285E-006   3.0072349600115613                            NaN
  0.23399099560712064        2.7417173543323097E-006   3.0085925685357635                            NaN
  0.23526092791749670        2.2749816742372726E-006   3.0114699266270404                            NaN
  0.23653775249340103        2.1757926631598082E-006   3.0162421015698633                            NaN
  0.23782150674101948        4.7615208703195040E-006   3.0250574737907869                            NaN
  0.23911222826955150        2.2996178296672673E-006   3.0345874195272082                            NaN
  0.24040995489231176        2.4855644692283784E-006   3.0461083719043001                            NaN
  0.24171472462783788        2.3110886507210269E-005   3.0562126448447500                            NaN
  0.24302657570100464        2.2817502390886584E-006   3.0666034069532886                            NaN
  0.24434554654414328        2.3210652223721388E-006   3.0770374313979754                            NaN
  0.24567167579816773        2.1138471913323742E-006   3.0850694103265961                            NaN
  0.24700500231370673        2.0700617162498272E-006   3.0946661321205036                            NaN
  0.24834556515224163        2.4468366608984813E-006   3.1012943602710337                            NaN
  0.24969340358725128        2.1133650513611854E-006   3.1073500364067610                            NaN
  0.25104855710536206        2.4257222570777357E-006   3.1130295865522863                            NaN
  0.25241106540750502        2.7330647012286526E-006   3.1201893306061859                            NaN
  0.25378096841007891        2.2529891701424681E-006   3.1289065364573099                            NaN
  0.25515830624611946        2.1811853403340683E-006   3.1347581876795827                            NaN
  0.25654311926647544        2.1591593050641548E-006   3.1445210162073667                            NaN
  0.25793544804099028        2.0362508298171070E-006   3.1522961998577830                            NaN
  0.25933533335969106        2.1978243356232424E-006   3.1637614409068511                            NaN
  0.26074281623398338        2.2513106152456925E-006   3.1751120701870819                            NaN
  0.26215793789785269        1.9568336394243879E-006   3.1829585106475542                            NaN
  0.26358073980907260        2.0938860358092822E-006   3.1942874328865600                            NaN
  0.26501126365041905        2.1012063485097953E-006   3.1992830165570210                            NaN
  0.26644955133089177        2.0459625458659200E-006   3.2027636095678456                            NaN
  0.26789564498694191        2.3076334579802249E-006   3.2080616085251696                            NaN
  0.26934958698370653        2.0580121274461099E-006   3.2089377077936683                            NaN
  0.27081141991624980        2.0199079204484805E-006   3.2076428885093122                            NaN
  0.27228118661081063        2.2243518792650335E-006   3.2097149377882479                            NaN
  0.27375893012605762        1.9957782753289055E-006   3.2088157195435496                            NaN
  0.27524469375435040        2.1774055710425699E-006   3.2127923633414484                            NaN
  0.27673852102300783        2.4335389590058835E-006   3.2152971889004607                            NaN
  0.27824045569558342        1.9569851897769486E-006   3.2174674461480639                            NaN
  0.27975054177314723        1.8962724571740433E-006   3.2159589104708348                            NaN
  0.28126882349557480        1.9576585702108788E-006   3.2184536910276651                            NaN
  0.28279534534284390        1.9591259946153289E-006   3.2207178099036269                            NaN
  0.28433015203633660        1.0231930720675403E-005   3.2247254226785151                            NaN
  0.28587328854015048        1.9300995303953956E-006   3.2274032517741635                            NaN
  0.28742480006241511        1.8615734359047138E-006   3.2208687301339411                            NaN
  0.28898473205661673        1.7930943795147312E-006   3.2125505513426802                            NaN
  0.29055313022293028        2.2883607313904847E-006   3.2098388696873261                            NaN
