#====================================================================#
# Cross sections computed using DIANA opacity tool
# Parameters:
#  amin    =      0.900E-01 micron
#  amax    =      0.110E+00 micron
#  apow    =         3.5000
#  na      =             20
#  input file:inForst.dat
# Low-Fe olivine (natural) (Fabian et al. 2001, Zeidler et al. 2011)
#  density =         3.3300
#====================================================================#
# lambda[micron]   Qabs           Qsca           asymmetry parameter
#====================================================================#
  0.20000000000000004       0.55733355611263957        4.6407259970666246                            NaN
  0.20108545399969871       0.50078074804449968        4.6893586092193811                            NaN
  0.20217679905132466       0.44191355430089679        4.7369380817072493                            NaN
  0.20327406712720733       0.38632000089567908        4.7759424992283153                            NaN
  0.20437729037319852       0.34248638181159347        4.7937358412649047                            NaN
  0.20548650110961433       0.32238000417546003        4.7734285353574046                            NaN
  0.20660173183218192       0.30246738545143587        4.7503682798098401                            NaN
  0.20772301521299147       0.28265315530453033        4.7230070356396903                            NaN
  0.20885038410145351       0.26292893372402237        4.6908448842008532                            NaN
  0.20998387152526110       0.24337987066351963        4.6554192069886167                            NaN
  0.21112351069135765       0.22407287955338862        4.6178368547437136                            NaN
  0.21226933498690945       0.20493575096341177        4.5761492013443004                            NaN
  0.21342137798028399       0.18600637915511128        4.5306652427247336                            NaN
  0.21457967342203352       0.16744289287352826        4.4865396642524855                            NaN
  0.21574425524588337       0.14913114124012292        4.4402154571728971                            NaN
  0.21691515756972665       0.13108140017058997        4.3913968028742074                            NaN
  0.21809241469662330       0.11333885167629815        4.3423696452286196                            NaN
  0.21927606111580522        9.5933115168166896E-002   4.2957782705389729                            NaN
  0.22046613150368682        8.0319137020992332E-002   4.2457229698648353                            NaN
  0.22166266072488064        7.5015208195964897E-002   4.1818733401796333                            NaN
  0.22286568383321900        6.9879066485656408E-002   4.1216407598099316                            NaN
  0.22407523607278074        6.4873998763870885E-002   4.0630399262177121                            NaN
  0.22529135287892382        5.9977453143254998E-002   4.0041087064989584                            NaN
  0.22651406987932360        5.5195379195225915E-002   3.9451539346550377                            NaN
  0.22774342289501628        5.0571767153316696E-002   3.8916952151184812                            NaN
  0.22897944794144853        4.6063827419078281E-002   3.8388447299047868                            NaN
  0.23022218122953275        4.1669628138807924E-002   3.7862513405105438                            NaN
  0.23147165916670745        3.7393226397468143E-002   3.7348275642386493                            NaN
  0.23272791835800441        3.3279592171252780E-002   3.6883812507501550                            NaN
  0.23399099560712064        3.1088451744567581E-002   3.6403142802793584                            NaN
  0.23526092791749670        2.9136603232401241E-002   3.5925623061268306                            NaN
  0.23653775249340103        2.7242469869894440E-002   3.5465750890753771                            NaN
  0.23782150674101948        2.5409946314244578E-002   3.5044019203009187                            NaN
  0.23911222826955150        2.3623607405208791E-002   3.4626475328091773                            NaN
  0.24040995489231176        2.1881454385525738E-002   3.4212645437141038                            NaN
  0.24171472462783788        2.0184045112497148E-002   3.3813817449418315                            NaN
  0.24302657570100464        1.8530798960550428E-002   3.3443801374053996                            NaN
  0.24434554654414328        1.6913027836811055E-002   3.3075785877545067                            NaN
  0.24567167579816773        1.5328741645026969E-002   3.2709240725303372                            NaN
  0.24700500231370673        1.3777732014196447E-002   3.2351742684240912                            NaN
  0.24834556515224163        1.2259970100500716E-002   3.2017551751951983                            NaN
  0.24969340358725128        1.1416201294542433E-002   3.1676582668871736                            NaN
  0.25104855710536206        1.0738055890000575E-002   3.1333828090544071                            NaN
  0.25241106540750502        1.0072491629992171E-002   3.0993544794671184                            NaN
  0.25378096841007891        9.4208367937009315E-003   3.0674185186573237                            NaN
  0.25515830624611946        8.7797033860521241E-003   3.0353627812303139                            NaN
  0.25654311926647544        8.1489858419352291E-003   3.0031611564679901                            NaN
  0.25793544804099028        7.5282428401548408E-003   2.9707933348785582                            NaN
  0.25933533335969106        6.9186065486150734E-003   2.9399903839472001                            NaN
  0.26074281623398338        6.3186479826874420E-003   2.9092110334339973                            NaN
  0.26215793789785269        5.7274549108657664E-003   2.8782266641161671                            NaN
  0.26358073980907260        5.1459763986364164E-003   2.8470326272527298                            NaN
  0.26501126365041905        4.6670421443200253E-003   2.8163946683364220                            NaN
  0.26644955133089177        4.4757447217774471E-003   2.7859754577801787                            NaN
  0.26789564498694191        4.2869283504128625E-003   2.7553732666190300                            NaN
  0.26934958698370653        4.1004059009731508E-003   2.7246039224421463                            NaN
  0.27081141991624980        3.9164846247055143E-003   2.6938249316087073                            NaN
  0.27228118661081063        3.7353773652240040E-003   2.6639665070315623                            NaN
  0.27375893012605762        3.5567552628422419E-003   2.6340048423913864                            NaN
  0.27524469375435040        3.3806790477816260E-003   2.6039729730303196                            NaN
  0.27673852102300783        3.2070070715652333E-003   2.5739083071042743                            NaN
  0.27824045569558342        3.0362867563111192E-003   2.5443556989365632                            NaN
  0.27975054177314723        2.8682869146328073E-003   2.5152250918373191                            NaN
  0.28126882349557480        2.7030828554550608E-003   2.4861726990777098                            NaN
  0.28279534534284390        2.5404874012711423E-003   2.4572435173542058                            NaN
  0.28433015203633660        2.3804162095793740E-003   2.4276736812498201                            NaN
  0.28587328854015048        2.2097463709751086E-003   2.3697772746950165                            NaN
  0.28742480006241511        2.0263717764891285E-003   2.3440640828117658                            NaN
  0.28898473205661673        1.8581270368726091E-003   2.3190763741510092                            NaN
  0.29055313022293028        1.7058462122884672E-003   2.2943430119012285                            NaN
  0.29213004050955743        1.5689956377539587E-003   2.2698979670269233                            NaN
  0.29371550911407363        1.4456973400619382E-003   2.2457703898803540                            NaN
  0.29530958248478067        1.3391548848975775E-003   2.2219889125101417                            NaN
  0.29691230732206791        1.2433843924087552E-003   2.1985764337487388                            NaN
  0.29852373057978038        1.1607330713895620E-003   2.1755475620008720                            NaN
  0.30014389946659426        1.0890609359259196E-003   2.1549459023319466                            NaN
  0.30177286144740012        1.0205584877984639E-003   2.1306879398949592                            NaN
  0.30341066424469310        9.6306386772354884E-004   2.1088665759946985                            NaN
  0.30505735583997118        9.1139131314569991E-004   2.0874543698316281                            NaN
  0.30671298447514123        8.6572446136665095E-004   2.0664467223170808                            NaN
  0.30837759865393144        8.2559766721081553E-004   2.0458263321748253                            NaN
  0.31005124714331334        7.9004277489782128E-004   2.0255802144155424                            NaN
  0.31173397897492972        7.5862162556818093E-004   2.0057011220539898                            NaN
  0.31342584344653124        7.2995952043481685E-004   1.9861590026749303                            NaN
  0.31512689012342110        7.0327374150282987E-004   1.9669378267371094                            NaN
  0.31683716883990648        6.7829108482883843E-004   1.9480174976367972                            NaN
  0.31855672970075882        6.5216771155779396E-004   1.9293623634346579                            NaN
  0.32028562308268188        6.2337417685496633E-004   1.9109508355828797                            NaN
  0.32202389963578726        5.9990810447318901E-004   1.8927439017532344                            NaN
  0.32377161028507839        5.7687290576282529E-004   1.8747217811673440                            NaN
  0.32552880623194247        5.5616920877359858E-004   1.8568392896339534                            NaN
  0.32729553895565039        5.3517751638688688E-004   1.8390797135424999                            NaN
  0.32907186021486512        5.1466983750208693E-004   1.8214016027252897                            NaN
  0.33085782204915765        4.9436078715883746E-004   1.8037819046568235                            NaN
  0.33265347678053186        4.7372780190051573E-004   1.7861929369129250                            NaN
  0.33445887701495730        4.5253771860922869E-004   1.7686053868642906                            NaN
  0.33627407564391038        4.2991519524334255E-004   1.7509964421926683                            NaN
  0.33809912584592366        4.0563570858058429E-004   1.7333401053072803                            NaN
  0.33993408108814405        3.8173211144845406E-004   1.7156154052809840                            NaN
  0.34177899512789911        3.5808944064792941E-004   1.6978046208892827                            NaN
  0.34363392201427195        3.3427235256996111E-004   1.6798861812650276                            NaN
  0.34549891608968458        3.1120171591590603E-004   1.6618411123924324                            NaN
  0.34737403199149008        2.8785506783099066E-004   1.6436596632053464                            NaN
  0.34925932465357312        2.6613888461006447E-004   1.6253294323050957                            NaN
  0.35115484930795948        2.4542013244414722E-004   1.6068371511452464                            NaN
  0.35306066148643406        2.2582220581783595E-004   1.5881769760296525                            NaN
  0.35497681702216755        2.0877240257477511E-004   1.5693428722903162                            NaN
  0.35690337205135264        1.9327145790625064E-004   1.5503345399919954                            NaN
  0.35884038301484800        1.8002974355839629E-004   1.5311469624740834                            NaN
  0.36078790665983240        1.6888453726634874E-004   1.5117784280178492                            NaN
  0.36274600004146645        1.5882601809144958E-004   1.4922407335399148                            NaN
  0.36471472052456494        1.5088462865522507E-004   1.4725328827594988                            NaN
  0.36669412578527683        1.4442171500399535E-004   1.4526594683760832                            NaN
  0.36868427381277497        1.3929363055573197E-004   1.4326322258043058                            NaN
  0.37068522291095535        1.3444715916354193E-004   1.4124686268739721                            NaN
  0.37269703170014473        1.3096322126792193E-004   1.3921708471939103                            NaN
  0.37471975911881850        1.2902601606189614E-004   1.3717537333004282                            NaN
  0.37675346442532665        1.2770719996558656E-004   1.3512339798301563                            NaN
  0.37879820719963064        1.2527766085254898E-004   1.3306336899899485                            NaN
  0.38085404734504824        1.2371600058873374E-004   1.3099586772107106                            NaN
  0.38292104509000879        1.2212901379034355E-004   1.2892376798262328                            NaN
  0.38499926098981752        1.1980317373569792E-004   1.2684847330899816                            NaN
  0.38708875592842967        1.1677500431736281E-004   1.2477192369001413                            NaN
  0.38918959112023405        1.1266958777786424E-004   1.2269612411959272                            NaN
  0.39130182811184677        1.0867650400489531E-004   1.2062303883605054                            NaN
  0.39342552878391385        1.0574444239252257E-004   1.1855466290178946                            NaN
  0.39556075535292406        1.0125251815395315E-004   1.1649314625689458                            NaN
  0.39770757037303239        9.7207486708526271E-005   1.1444054273099600                            NaN
  0.39986603673789156        9.5942534349838029E-005   1.1239869147900274                            NaN
  0.40203621768249559        9.5583268369626648E-005   1.1036953435380903                            NaN
  0.40421817678503152        8.7277228862792268E-005   1.0835522329683660                            NaN
  0.40641197796874257        7.9450734221439039E-005   1.0635770947737457                            NaN
  0.40861768550380062        7.5517836440300380E-005   1.0437788191004491                            NaN
