#====================================================================#
# Cross sections computed using DIANA opacity tool
# Parameters:
#  amin    =      0.140E+01 micron
#  amax    =      0.160E+01 micron
#  apow    =         3.5000
#  na      =             20
#  input file:inForst.dat
# Low-Fe olivine (natural) (Fabian et al. 2001, Zeidler et al. 2011)
#  density =         3.3300
#====================================================================#
# lambda[micron]   Qabs           Qsca           asymmetry parameter
#====================================================================#
  0.20000000000000004        1.1959405846513809        1.8650466750251105                            NaN
  0.20108545399969871        1.1644360508692413        1.8989307977503911                            NaN
  0.20217679905132466        1.1225228285141851        1.9393065651576409                            NaN
  0.20327406712720733        1.0727673820677870        1.9833797065009613                            NaN
  0.20437729037319852        1.0259028605436571        2.0228912610284815                            NaN
  0.20548650110961433        1.0041649213554167        2.0403794519497023                            NaN
  0.20660173183218192       0.98087235214529034        2.0647113020896986                            NaN
  0.20772301521299147       0.95521862344149189        2.0928265063310421                            NaN
  0.20885038410145351       0.92753845709620908        2.1214694614539953                            NaN
  0.20998387152526110       0.89744181512091847        2.1491444422651007                            NaN
  0.21112351069135765       0.86466812094602907        2.1771875838148160                            NaN
  0.21226933498690945       0.82890943567600073        2.2074085572512230                            NaN
  0.21342137798028399       0.78991457242365160        2.2419224255410533                            NaN
  0.21457967342203352       0.74724613305783283        2.2814276684258310                            NaN
  0.21574425524588337       0.70054210851228771        2.3247449875007087                            NaN
  0.21691515756972665       0.64945906516656982        2.3709618300426789                            NaN
  0.21809241469662330       0.59344487308084093        2.4197539796471705                            NaN
  0.21927606111580522       0.53169197618399699        2.4737845632002329                            NaN
  0.22046613150368682       0.47056617259740163        2.5283020662653226                            NaN
  0.22166266072488064       0.45052294679806992        2.5437922428160964                            NaN
  0.22286568383321900       0.43027775417241260        2.5615631524942648                            NaN
  0.22407523607278074       0.40959190056425548        2.5804416107082719                            NaN
  0.22529135287892382       0.38844336350419839        2.5990011015623358                            NaN
  0.22651406987932360       0.36655083490686385        2.6177190861957857                            NaN
  0.22774342289501628       0.34431548694094960        2.6372624514142080                            NaN
  0.22897944794144853       0.32160717767149488        2.6579105751112886                            NaN
  0.23022218122953275       0.29853194217833445        2.6813369507097677                            NaN
  0.23147165916670745       0.27498458838417505        2.7072386623872804                            NaN
  0.23272791835800441       0.25087824593099756        2.7354245909816721                            NaN
  0.23399099560712064       0.23845112743655680        2.7525149591884843                            NaN
  0.23526092791749670       0.22691502863618521        2.7684695996976720                            NaN
  0.23653775249340103       0.21577442877678224        2.7840135860242401                            NaN
  0.23782150674101948       0.20410713360231295        2.7979345310866059                            NaN
  0.23911222826955150       0.19257877939049120        2.8131742566126912                            NaN
  0.24040995489231176       0.18077004152071832        2.8287313483721883                            NaN
  0.24171472462783788       0.16919887778035422        2.8460693653622027                            NaN
  0.24302657570100464       0.15744579267831646        2.8654691104940122                            NaN
  0.24434554654414328       0.14596059471605166        2.8872695342732762                            NaN
  0.24567167579816773       0.13396641093850384        2.9097143478266796                            NaN
  0.24700500231370673       0.12217814210356268        2.9342018135769838                            NaN
  0.24834556515224163       0.11047132257131784        2.9583733220422772                            NaN
  0.24969340358725128       0.10395879304817233        2.9763589665739336                            NaN
  0.25104855710536206        9.8186759428497139E-002   2.9905121120806926                            NaN
  0.25241106540750502        9.3199085472781870E-002   3.0040187316669469                            NaN
  0.25378096841007891        8.7722574245305607E-002   3.0151661025559826                            NaN
  0.25515830624611946        8.2617827459496931E-002   3.0256972344710760                            NaN
  0.25654311926647544        7.7584134398151205E-002   3.0374733187058585                            NaN
  0.25793544804099028        7.2464635643601047E-002   3.0501125342427113                            NaN
  0.25933533335969106        6.7301179208291845E-002   3.0641704677428887                            NaN
  0.26074281623398338        6.1409192339197123E-002   3.0778184414670262                            NaN
  0.26215793789785269        5.6276547527781259E-002   3.0925156024293305                            NaN
  0.26358073980907260        5.1153937715703993E-002   3.1073743623594696                            NaN
  0.26501126365041905        4.6902445476360417E-002   3.1231329637745735                            NaN
  0.26644955133089177        4.4996576748337569E-002   3.1328803834621373                            NaN
  0.26789564498694191        4.3754029464254426E-002   3.1443622508469358                            NaN
  0.26934958698370653        4.1818487225258709E-002   3.1522444174719038                            NaN
  0.27081141991624980        4.0403302384851576E-002   3.1585979923427252                            NaN
  0.27228118661081063        3.8958035216590421E-002   3.1651683436577769                            NaN
  0.27375893012605762        3.6726090313522197E-002   3.1685481555202637                            NaN
  0.27524469375435040        3.5466689429750772E-002   3.1711973899822059                            NaN
  0.27673852102300783        3.3533218889401070E-002   3.1724813422942022                            NaN
  0.27824045569558342        3.2112934046715301E-002   3.1755621115806072                            NaN
  0.27975054177314723        3.0922862291717056E-002   3.1810280619197040                            NaN
  0.28126882349557480        2.9201153668338076E-002   3.1835985649271015                            NaN
  0.28279534534284390        2.7046339231078319E-002   3.1844777261191024                            NaN
  0.28433015203633660        2.5905405026635981E-002   3.1882833003313831                            NaN
  0.28587328854015048        2.4182414630263004E-002   3.1937260788655686                            NaN
  0.28742480006241511        2.2365896490305865E-002   3.1984086502058204                            NaN
  0.28898473205661673        2.1322889206262859E-002   3.2063157000020643                            NaN
  0.29055313022293028        1.9443172644192323E-002   3.2091724412612144                            NaN
  0.29213004050955743        1.7656858425231854E-002   3.2030237427964598                            NaN
  0.29371550911407363        1.6525832226430035E-002   3.2032172635881384                            NaN
  0.29530958248478067        1.5732853508696448E-002   3.2049596169035981                            NaN
  0.29691230732206791        1.5173171577215962E-002   3.2065099623867277                            NaN
  0.29852373057978038        1.3377218269208178E-002   3.1963116023068876                            NaN
  0.30014389946659426        1.2708215536679859E-002   3.1934218894390654                            NaN
  0.30177286144740012        1.2443148488610058E-002   3.1919809197607050                            NaN
  0.30341066424469310        1.2052840943976453E-002   3.1913767431850943                            NaN
  0.30505735583997118        1.1055972496966852E-002   3.1843185694961584                            NaN
  0.30671298447514123        1.0258311271019465E-002   3.1795010033446753                            NaN
  0.30837759865393144        1.0529078467217885E-002   3.1824438995585060                            NaN
  0.31005124714331334        9.7906423258022398E-003   3.1802112141047654                            NaN
